snapshot_date,brand,market,source_url,url,home_key,community,address,lot,plan,status,price,prior_price,sqft,beds,baths,garage,incentive_text,raw_text,qa_flag
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/nicholson-ranch/361-millwood-road,16129aa3b0549c6d5d,Nicholson Ranch,"361 Millwood Road Lavon, TX 75166",,Pecan II,Available | Now,289990,,,,,,,"$289,990 | 361 Millwood Road | Lavon, TX 75166 | 3 | Beds | 2 | Baths | 1,662 | SQ FT | Available Date: | Now | Community | Nicholson Ranch | Floor Plan | Pecan II | View Detail | As low as | $1,973",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/southridge/518-green-gables-drive,56597dfb41f2837300,Southridge,"518 Green Gables Drive McKinney, TX 75071",,Pecan II,Est Completion | August 2026,287990,,,,,,,"$287,990 | 518 Green Gables Drive | McKinney, TX 75071 | 3 | Beds | 2 | Baths | 1,662 | SQ FT | Est Completion Date: | August 2026 | Community | Southridge | Floor Plan | Pecan II | View Detail | As low as | $2,127",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/eastridge/715-knox-river-drive,341b96272984f0e7de,Eastridge,"715 Knox River Drive McKinney, TX 75071",,Cypress,Available | Now,311990,,,,,,Savings Shown,"$311,990 | 318990 | Save: | $7,000 | Open | House | Tuesday & Thursday 12PM - 2PM | Saturday & Sunday 1PM - 3PM | 715 Knox River Drive | McKinney, TX 75071 | 4 | Beds | 3 | Baths | 1,703 | SQ FT | Available Date: | Now | Community | Eastridge | Floor Plan | Cypress | View Detail | As low as | $1,924",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/lowry-trails/2712-baynes-place,f5a9dfde5b6ba78043,Lowry Trails,"2712 Baynes Place Princeton, TX 75407",,Cypress,Available | Now,294990,,,,,,,"$294,990 | Open | House | Thursday 12PM - 2PM | Saturday & Sunday 1PM - 3PM | 2712 Baynes Place | Princeton, TX 75407 | 4 | Beds | 3 | Baths | 1,703 | SQ FT | Available Date: | Now | Community | Lowry Trails | Floor Plan | Cypress | View Detail | As low as | $2,280",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/nicholson-ranch/123-longhorn-lane,efcf2cc6a0e6f1ffa9,Nicholson Ranch,"123 Longhorn Lane Lavon, TX 75166",,Cypress,Est Completion | September 2026,304990,,,,,,,"$304,990 | 123 Longhorn Lane | Lavon, TX 75166 | 4 | Beds | 3 | Baths | 1,703 | SQ FT | Est Completion Date: | September 2026 | Community | Nicholson Ranch | Floor Plan | Cypress | View Detail | As low as | $2,230",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/seagoville/stonehaven/1942-paddock-lane,55bcaead3747a88b28,Stonehaven,"1942 Paddock Lane Seagoville, TX 75159",,Turquoise,Est Completion | October 2026,311990,,,,,,,"$311,990 | 1942 Paddock Lane | Seagoville, TX 75159 | 3 | Beds | 2 | Baths | 1,768 | SQ FT | Est Completion Date: | October 2026 | Community | Stonehaven | Floor Plan | Turquoise | Stonehaven | View Detail | As low as | $2,363",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/908-lost-holly-lane,945d00987363422c6e,Elevon,"908 Lost Holly Lane Lavon, TX 75166",,Turquoise,Available | Now,329990,,,,,,,"$329,990 | 908 Lost Holly Lane | Lavon, TX 75166 | 3 | Beds | 2 | Baths | 1,790 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Turquoise | Elevon | View Detail | As low as | $2,352",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1884-balfour-bend,5e41e9f171487f3217,Devonshire,"1884 Balfour Bend Forney, TX 75126",,Harper,Available | Now,309490,,,,,,Savings Shown,"$309,490 | 314490 | Save: | $5,000 | Open | House | Tuesday & Thursday 12PM - 4PM | Saturday & Sunday 12PM - 4PM | 1884 Balfour Bend | Forney, TX 75126 | 4 | Beds | 2 | Baths | 1,791 | SQ FT | Available Date: | Now | Community | Devonshire | Floor Plan | Harper | View Detail | As low as | $2,097",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/farmersville/lakehaven/4105-fork-drive,5e0b90645354c68193,Lakehaven,"4105 Fork Drive Farmersville, TX 75442",,Harper,Est Completion | October 2026,277990,,,,,,,"$277,990 | 4105 Fork Drive | Farmersville, TX 75442 | 4 | Beds | 2 | Baths | 1,791 | SQ FT | Est Completion Date: | October 2026 | Community | Lakehaven | Floor Plan | Harper | View Detail | As low as | $2,132",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/princeton/windmore/2301-warm-glow-way,7893128b42639b9f72,Windmore,"2301 Warm Glow Way Princeton, TX 75407",,Harper,Est Completion | September 2026,305990,,,,,,,"$305,990 | 2301 Warm Glow Way | Princeton, TX 75407 | 4 | Beds | 2 | Baths | 1,791 | SQ FT | Est Completion Date: | September 2026 | Community | Windmore | Floor Plan | Harper | View Detail | As low as | $2,139",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/southridge/119-fairlawn-drive,3ea25e1b2da302ab2d,Southridge,"119 Fairlawn Drive McKinney, TX 75071",,Emmy II,Est Completion | August 2026,312990,,,,,,Savings Shown,"$312,990 | 314990 | Save: | $2,000 | 119 Fairlawn Drive | McKinney, TX 75071 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Est Completion Date: | August 2026 | Community | Southridge | Floor Plan | Emmy II | View Detail | As low as | $2,299",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/haslet/madero/1424-companero-street,2180dda5faf2e9c4ae,Madero,"1424 Companero Street Haslet, TX 76052",,Emmy II,Available | Now,329990,,,,,,,"$329,990 | 1424 Companero Street | Haslet, TX 76052 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Available Date: | Now | Community | Madero | Floor Plan | Emmy II | View Detail | As low as | $2,525",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/gunter/sunset-ranch/2110-rowan-drive,1693e40679dfc9ab56,Sunset Ranch,"2110 Rowan Drive Gunter, TX 75058",,Emmy II,Available | Now,329990,339990.0,,,,,Price Cut | Savings Shown,"$329,990 | $339,990 | Save: | $10,000 | 2110 Rowan Drive | Gunter, TX 75058 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Available Date: | Now | Community | Sunset Ranch | Floor Plan | Emmy II | View Detail | As low as | $2,382",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1868-balfour-bend,5a6afe980345e65e50,Devonshire,"1868 Balfour Bend Forney, TX 75126",,Emmy II,Available | Now,313490,,,,,,Savings Shown,"$313,490 | 316490 | Save: | $3,000 | 1868 Balfour Bend | Forney, TX 75126 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Available Date: | Now | Community | Devonshire | Floor Plan | Emmy II | View Detail | As low as | $2,363",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/285-hope-orchards-drive,7b2c24456e86296feb,Elevon,"285 Hope Orchards Drive Lavon, TX 75166",,Emmy II,Est Completion | August 2026,329990,,,,,,,"$329,990 | 285 Hope Orchards Drive | Lavon, TX 75166 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Est Completion Date: | August 2026 | Community | Elevon | Floor Plan | Emmy II | CP | View Detail | As low as | $2,259",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/eastridge/811-poppleton-drive,97ecad45b7f1637eb6,Eastridge,"811 Poppleton Drive McKinney, TX 75071",,Emmy II,Est Completion | September 2026,331990,,,,,,,"$331,990 | 811 Poppleton Drive | McKinney, TX 75071 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Est Completion Date: | September 2026 | Community | Eastridge | Floor Plan | Emmy II | View Detail | As low as | $2,139",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/mckinney/southridge/204-whitlow-drive,38b1f1979832691979,Southridge,"204 Whitlow Drive McKinney, TX 75071",,Emmy II,Est Completion | August 2026,312990,,,,,,Savings Shown,"$312,990 | 314990 | Save: | $2,000 | 204 Whitlow Drive | McKinney, TX 75071 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Est Completion Date: | August 2026 | Community | Southridge | Floor Plan | Emmy II | View Detail | As low as | $2,525",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/gunter/sunset-ranch/3204-azalea-lane,1f3016613358825284,Sunset Ranch,"3204 Azalea Lane Gunter, TX 75058",,Emmy II,Est Completion | August 2026,329990,,,,,,,"$329,990 | Open | House | Tuesday & Thursday 12PM - 2PM | Saturday & Sunday 1PM - 3PM | 3204 Azalea Lane | Gunter, TX 75058 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Est Completion Date: | August 2026 | Community | Sunset Ranch | Floor Plan | Emmy II | View Detail | As low as | $2,440",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/crowley/tesoro-at-chisholm-trail-ranch/6648-valley-lake-lane,2332988f929eb86b31,Tesoro at Chisholm Trail Ranch,"6648 Valley Lake Lane Crowley, TX 76123",,Emmy II,Est Completion | August 2026,332990,,,,,,,"$332,990 | 6648 Valley Lake Lane | Crowley, TX 76123 | 4 | Beds | 2 | Baths | 1,800 | SQ FT | Est Completion Date: | August 2026 | Community | Tesoro at Chisholm Trail Ranch | Floor Plan | Emmy II | CP | View Detail | As low as | $2,208",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/dallas-ft-worth/terra-vella/849-rockcloud-drive,6f2086243771ac5892,Terra Vella,"849 Rockcloud Drive Fort Worth, TX 76052",,Harper,Est Completion | August 2026,321990,,,,,,,"$321,990 | 849 Rockcloud Drive | Fort Worth, TX 76052 | 4 | Beds | 2 | Baths | 1,809 | SQ FT | Est Completion Date: | August 2026 | Community | Terra Vella | Floor Plan | Harper | View Detail | As low as | $2,119",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/seagoville/stonehaven/2011-homestretch-drive,f8259630a79eb9f341,Stonehaven,"2011 Homestretch Drive Seagoville, TX 75159",,Harper,Est Completion | October 2026,295990,,,,,,,"$295,990 | 2011 Homestretch Drive | Seagoville, TX 75159 | 4 | Beds | 2 | Baths | 1,809 | SQ FT | Est Completion Date: | October 2026 | Community | Stonehaven | Floor Plan | Harper | View Detail | As low as | $2,791",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aledo/morningstar/753-lyft-lane,4dcd57f011d3bdd0e3,Morningstar,"753 Lyft Lane Aledo, TX 76008",,Emmy II,Available | Now,364990,378490.0,,,,,Price Cut | Savings Shown,"$364,990 | $378,490 | Save: | $13,500 | Open | House | Thursday 12PM - 2PM | Saturday & Sunday 1PM - 3PM | 753 Lyft Lane | Aledo, TX 76008 | 4 | Beds | 2 | Baths | 1,818 | SQ FT | Available Date: | Now | Community | Morningstar | Floor Plan | Emmy II | View Detail | As low as | $2,873",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aledo/morningstar/732-brightstar-drive,db6596e5adace9bc35,Morningstar,"732 Brightstar Drive Aledo, TX 76008",,Emmy II,Available | Now,375990,,,,,,,"$375,990 | 732 Brightstar Drive | Aledo, TX 76008 | 4 | Beds | 2 | Baths | 1,818 | SQ FT | Available Date: | Now | Community | Morningstar | Floor Plan | Emmy II | View Detail | As low as | $2,419",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/crowley/tesoro-at-chisholm-trail-ranch/6664-coyote-valley-trail,c9b7e9b3500d070a42,Tesoro at Chisholm Trail Ranch,"6664 Coyote Valley Trail Crowley, TX 76036",,Emmy II,Available | Now,329990,,,,,,Savings Shown,"$329,990 | 332990 | Save: | $3,000 | 6664 Coyote Valley Trail | Crowley, TX 76036 | 4 | Beds | 2 | Baths | 1,818 | SQ FT | Available Date: | Now | Community | Tesoro at Chisholm Trail Ranch | Floor Plan | Emmy II | CP | View Detail | As low as | $2,383",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/233-bright-alcove-court,4cc633541acf41f762,Elevon,"233 Bright Alcove Court Lavon, TX 75166",,Emmy II,Available | Now,332990,,,,,,,"$332,990 | 233 Bright Alcove Court | Lavon, TX 75166 | 4 | Beds | 2 | Baths | 1,818 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Emmy II | CP | View Detail | As low as | $2,276",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/280-bright-alcove-court,2024d16907eb4748dc,Elevon,"280 Bright Alcove Court Lavon, TX 75166",,Quartz,Available | Now,316990,,,,,,Savings Shown,"$316,990 | 336990 | Save: | $20,000 | 280 Bright Alcove Court | Lavon, TX 75166 | 4 | Beds | 2 | Baths | 1,866 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Quartz | Elevon | View Detail | As low as | $2,490",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/299-bright-alcove-court,7ca1dee312d0379087,Elevon,"299 Bright Alcove Court Lavon, TX 75166",,Quartz,Available | Now,348990,,,,,,Savings Shown,"$348,990 | 351990 | Save: | $3,000 | Open | House | Thursday 12PM - 4PM | Saturday & Sunday 12PM - 4PM | 299 Bright Alcove Court | Lavon, TX 75166 | 4 | Beds | 2 | Baths | 1,866 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Quartz | Elevon | View Detail | As low as | $2,319",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1326-capecastle-lane,5a3d4079da0dfa6d92,Devonshire,"1326 Capecastle Lane Forney, TX 75126",,Quartz,Est Completion | August 2026,304990,,,,,,,"$304,990 | 1326 Capecastle Lane | Forney, TX 75126 | 4 | Beds | 2 | Baths | 1,866 | SQ FT | Est Completion Date: | August 2026 | Community | Devonshire | Floor Plan | Quartz | Devonshire | View Detail | As low as | $2,334",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1329-capecastle-lane,c75e545d6a4080c6d7,Devonshire,"1329 Capecastle Lane Forney, TX 75126",,Quartz,Est Completion | August 2026,306990,,,,,,,"$306,990 | 1329 Capecastle Lane | Forney, TX 75126 | 4 | Beds | 2 | Baths | 1,866 | SQ FT | Est Completion Date: | August 2026 | Community | Devonshire | Floor Plan | Quartz | Devonshire | View Detail | As low as | $2,530",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/lavon/elevon/293-hope-orchards-drive,2e5affadf9d60d4fd9,Elevon,"293 Hope Orchards Drive Lavon, TX 75166",,Diamond,Available | Now,354990,,,,,,,"$354,990 | 293 Hope Orchards Drive | Lavon, TX 75166 | 3 | Beds | 2 | Baths | 1,889 | SQ FT | Available Date: | Now | Community | Elevon | Floor Plan | Diamond | Elevon | View Detail | As low as | $2,371",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1327-capecastle-lane,65afa06d5d046910d1,Devonshire,"1327 Capecastle Lane Forney, TX 75126",,Diamond,Est Completion | September 2026,311990,,,,,,,"$311,990 | 1327 Capecastle Lane | Forney, TX 75126 | 3 | Beds | 2 | Baths | 1,889 | SQ FT | Est Completion Date: | September 2026 | Community | Devonshire | Floor Plan | Diamond | Devonshire | View Detail | As low as | $2,356",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/forney/devonshire/1334-capecastle-lane,391472d0d2806fa620,Devonshire,"1334 Capecastle Lane Forney, TX 75126",,Diamond,Est Completion | October 2026,309990,,,,,,,"$309,990 | 1334 Capecastle Lane | Forney, TX 75126 | 3 | Beds | 2 | Baths | 1,909 | SQ FT | Est Completion Date: | October 2026 | Community | Devonshire | Floor Plan | Diamond | Devonshire | View Detail | As low as | $2,396",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aubrey/belmont/7620-kingfisher-road,4b17b3068bfa0e0229,Belmont,"7620 Kingfisher Road Aubrey, TX 76227",,Harrison,Available | Now,327990,364990.0,,,,,Price Cut | Savings Shown,"$327,990 | $364,990 | Save: | $37,000 | Open | House | Tuesday 12PM - 2PM | Saturday & Sunday 1PM - 3PM | 7620 Kingfisher Road | Aubrey, TX 76227 | 3 | Beds | 2 | Baths | 1,965 | SQ FT | Available Date: | Now | Community | Belmont | Floor Plan | Harrison | View Detail | As low as | $2,446",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aubrey/belmont/2225-magenta-lane,a4a3f778c1b8e33c0c,Belmont,"2225 Magenta Lane Aubrey, TX 76227",,Harrison,Available | Now,334990,356990.0,,,,,Price Cut | Savings Shown,"$334,990 | $356,990 | Save: | $22,000 | 2225 Magenta Lane | Aubrey, TX 76227 | 3 | Beds | 2 | Baths | 1,965 | SQ FT | Available Date: | Now | Community | Belmont | Floor Plan | Harrison | View Detail | As low as | $2,432",
2026-07-31,Trophy Signature Homes,DFW,https://trophysignaturehomes.com/homes/dallas-ft-worth,https://trophysignaturehomes.com/homes/dallas-ft-worth/aubrey/belmont/7720-kingfisher-road,d41b833ce80acc0d7c,Belmont,"7720 Kingfisher Road Aubrey, TX 76227",,Harrison,Est Completion | August 2026,332990,,,,,,,"$332,990 | 7720 Kingfisher Road | Aubrey, TX 76227 | 3 | Beds | 2 | Baths | 1,965 | SQ FT | Est Completion Date: | August 2026 | Community | Belmont | Floor Plan | Harrison | View Detail | As low as | $2,206",
